id,D-30,D-21,D-14,D-7,D-0
248,0.044423916829575916,0.10760551309980332,0.3263207533229027,0.08114148925988499,0.025659202515647433
249,0.08756699307280577,0.18815314057437127,0.12231939830576315,0.021982655067051077,0.024849687481094083
250,0.10760551309980332,0.1850306063196185,0.024107632032753557,0.01813745865292265,0.03535790598654613
251,0.0684908673228195,0.16037182517141163,0.02285962968781711,0.013381557824921628,0.049484080069073004
252,0.15043455259650418,0.12231939830576315,0.021982655067051077,0.024849687481094083,0.06709916475293826
253,0.2431628557854404,0.02285962968781711,0.013381557824921628,0.049484080069073004,0.13281783828252272
254,0.1291972956582737,0.021982655067051077,0.024849687481094083,0.06709916475293826,0.0864136954885242
255,0.1337138013252402,0.025659202515647433,0.02269098072228519,0.0663199317158171,0.07006181352510943
256,0.12231939830576315,0.023331846791306617,0.02279217010160443,0.07355018073201926,0.053537328773590215
257,0.08114148925988499,0.01813745865292265,0.03535790598654613,0.13462216339675387,0.05119874575186316
258,0.028020288033094812,0.024849687481094083,0.06709916475293826,0.0864136954885242,0.004957309398294548
259,0.024613578929349473,0.02269098072228519,0.0663199317158171,0.07006181352510943,0.001184854057464337
260,0.021982655067051077,0.02279217010160443,0.07355018073201926,0.053537328773590215,0.003928112220066447
261,0.023331846791306617,0.049484080069073004,0.13281783828252272,0.048927929802229625,0.006592991578022815
262,0.01992513768756128,0.06709916475293826,0.0864136954885242,0.004957309398294548,0.004179287751657469
263,0.021645357135987083,0.0663199317158171,0.07006181352510943,0.001184854057464337,0.019257075635575868
264,0.024849687481094083,0.07355018073201926,0.053537328773590215,0.003928112220066447,0.029963536451681684
265,0.02269098072228519,0.13462216339675387,0.05119874575186316,0.007102453808220327,0.04176150508677192
266,0.02279217010160443,0.13281783828252272,0.048927929802229625,0.006592991578022815,0.03335391976337321
267,0.05832788971092656,0.0864136954885242,0.004957309398294548,0.004179287751657469,0.026575773263655338
268,0.056502225158160856,0.07006181352510943,0.001184854057464337,0.019257075635575868,0.009584561305544761
269,0.06709916475293826,0.053537328773590215,0.003928112220066447,0.029963536451681684,0.01927108443674731
270,0.0663199317158171,0.05119874575186316,0.007102453808220327,0.04176150508677192,0.0315659325778537
271,0.0864136954885242,0.003928112220066447,0.029963536451681684,0.01927108443674731,0.062051155611530795
272,0.001184854057464337,0.04176150508677192,0.0315659325778537,0.07233507966030144,0.06404370707071888
273,0.006436233968731235,0.026575773263655338,0.038409064309862746,0.08451769148629731,0.05520650127684468
274,0.004179287751657469,0.01927108443674731,0.062051155611530795,0.07844632872714717,0.04927005769012019
275,0.030803540599930374,0.038409064309862746,0.08451769148629731,0.05520650127684468,0.016316049825177606
276,0.02667911756577792,0.0481651743675797,0.07686102845114688,0.060400889415228795,0.003026511341260105
277,0.026575773263655338,0.062051155611530795,0.07844632872714717,0.04927005769012019,0.0
278,0.009584561305544761,0.07233507966030144,0.06404370707071888,0.052137090104163335,0.0
279,0.036745660461651425,0.08451769148629731,0.05520650127684468,0.016316049825177606,0.0
280,0.03557775549442392,0.07686102845114688,0.060400889415228795,0.003026511341260105,0.0
281,0.038409064309862746,0.07844632872714717,0.04927005769012019,0.0,0.0
282,0.062051155611530795,0.05851202100127092,0.03915111975820327,0.0,0.0
283,0.08355438478575776,0.05520650127684468,0.016316049825177606,0.0,0.0
284,0.08330341893446729,0.060400889415228795,0.003026511341260105,0.0,0.0
285,0.08451769148629731,0.04927005769012019,0.0,0.0,0.0
286,0.07686102845114688,0.052137090104163335,0.0,0.0,0.0
287,0.07844632872714717,0.03915111975820327,0.0,0.0,0.0
288,0.04589707837948126,0.016316049825177606,0.0,0.0,0.0
289,0.060400889415228795,0.0,0.0,0.0,0.0
290,0.04927005769012019,0.0,0.0,0.0,0.0
291,0.029639318102201516,0.0,0.0,0.0,0.0
292,0.016316049825177606,0.0,0.0,0.0,0.0
293,0.003026511341260105,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0015761302376853237
298,0.0,0.0,0.0,0.0,0.006837977962282119
299,0.0,0.0,0.0,0.0,0.01118912127300632
300,0.0,0.0,0.0,0.0,0.009333982652155006
301,0.0,0.0,0.0,0.0,0.01075063396262323
302,0.0,0.0,0.0,0.0015761302376853237,0.025895311067392186
303,0.0,0.0,0.0,0.006837977962282119,0.024883417274200497
304,0.0,0.0,0.0015761302376853237,0.025895311067392186,0.0015086706514724963
305,0.0,0.0,0.01118912127300632,0.019250541825433436,0.0007537706319125662
306,0.0,0.0,0.009333982652155006,0.02093703148075297,0.0
307,0.0,0.0,0.01075063396262323,0.008457008031388826,0.0
308,0.0,0.0015761302376853237,0.025895311067392186,0.0015086706514724963,0.0
309,0.0,0.01075063396262323,0.008457008031388826,0.0,0.0
310,0.0,0.025895311067392186,0.0015086706514724963,0.0,0.0
311,0.011661338376495824,0.02093703148075297,0.0,0.0,0.0
312,0.009333982652155006,0.0015086706514724963,0.0,0.0,0.0
