year_month,rolling_corr,window,lag,risk_metric,social_indicator
2021-05,0.419,12,11,risk_max,unemployment
2021-06,0.4428,12,11,risk_max,unemployment
2021-07,0.4487,12,11,risk_max,unemployment
2021-08,0.3448,12,11,risk_max,unemployment
2021-09,0.3479,12,11,risk_max,unemployment
2021-10,0.3704,12,11,risk_max,unemployment
2021-11,0.4013,12,11,risk_max,unemployment
2021-12,0.5009,12,11,risk_max,unemployment
2022-01,0.7684,12,11,risk_max,unemployment
2022-02,0.6062,12,11,risk_max,unemployment
2022-03,0.5272,12,11,risk_max,unemployment
2022-04,0.4206,12,11,risk_max,unemployment
2022-05,0.3305,12,11,risk_max,unemployment
2022-06,0.1833,12,11,risk_max,unemployment
2022-07,0.1988,12,11,risk_max,unemployment
2022-08,0.6203,12,11,risk_max,unemployment
2022-09,0.6933,12,11,risk_max,unemployment
2022-10,0.5652,12,11,risk_max,unemployment
2022-11,0.4924,12,11,risk_max,unemployment
2022-12,0.3878,12,11,risk_max,unemployment
2023-01,0.2478,12,11,risk_max,unemployment
2023-02,0.4173,12,11,risk_max,unemployment
2023-03,0.4508,12,11,risk_max,unemployment
2023-04,0.4818,12,11,risk_max,unemployment
2023-05,0.3149,12,11,risk_max,unemployment
2023-06,0.2763,12,11,risk_max,unemployment
2023-07,0.3099,12,11,risk_max,unemployment
2023-08,-0.0362,12,11,risk_max,unemployment
2023-09,-0.2951,12,11,risk_max,unemployment
2023-10,-0.4986,12,11,risk_max,unemployment
2023-11,-0.6707,12,11,risk_max,unemployment
2023-12,-0.5686,12,11,risk_max,unemployment
2024-01,-0.5737,12,11,risk_max,unemployment
2024-02,-0.5752,12,11,risk_max,unemployment
2024-03,-0.6036,12,11,risk_max,unemployment
2024-04,-0.6271,12,11,risk_max,unemployment
2024-05,-0.6023,12,11,risk_max,unemployment
2024-06,-0.5901,12,11,risk_max,unemployment
2024-07,-0.4791,12,11,risk_max,unemployment
2024-08,-0.2886,12,11,risk_max,unemployment
2024-09,-0.1992,12,11,risk_max,unemployment
2024-10,0.0181,12,11,risk_max,unemployment
2024-11,0.1368,12,11,risk_max,unemployment
2024-12,-0.0201,12,11,risk_max,unemployment
2025-01,-0.07,12,11,risk_max,unemployment
2025-02,-0.1895,12,11,risk_max,unemployment
2025-03,-0.2728,12,11,risk_max,unemployment
2025-04,-0.2729,12,11,risk_max,unemployment
2025-05,-0.2441,12,11,risk_max,unemployment
2025-06,-0.2353,12,11,risk_max,unemployment
2025-07,-0.3348,12,11,risk_max,unemployment
2025-08,-0.4617,12,11,risk_max,unemployment
2025-09,-0.3864,12,11,risk_max,unemployment
2025-10,-0.3563,12,11,risk_max,unemployment
2025-11,-0.369,12,11,risk_max,unemployment
2025-12,-0.0646,12,11,risk_max,unemployment
2026-01,0.0092,12,11,risk_max,unemployment
2008-06,-0.1424,12,0,warning_days,unemployment
2008-07,-0.1318,12,0,warning_days,unemployment
2008-08,-0.17,12,0,warning_days,unemployment
2008-09,-0.3529,12,0,warning_days,unemployment
2008-10,-0.5135,12,0,warning_days,unemployment
2008-11,-0.6667,12,0,warning_days,unemployment
2008-12,-0.5664,12,0,warning_days,unemployment
2009-01,-0.2088,12,0,warning_days,unemployment
2009-02,0.1205,12,0,warning_days,unemployment
2009-03,0.3159,12,0,warning_days,unemployment
2009-04,0.3604,12,0,warning_days,unemployment
2009-05,0.0862,12,0,warning_days,unemployment
2009-06,-0.0546,12,0,warning_days,unemployment
2009-07,0.0236,12,0,warning_days,unemployment
2009-08,-0.2417,12,0,warning_days,unemployment
2009-09,-0.1952,12,0,warning_days,unemployment
2009-10,0.1334,12,0,warning_days,unemployment
2009-11,0.4352,12,0,warning_days,unemployment
2009-12,0.5912,12,0,warning_days,unemployment
2010-01,-0.046,12,0,warning_days,unemployment
2010-02,-0.1364,12,0,warning_days,unemployment
2010-03,-0.2397,12,0,warning_days,unemployment
2010-04,-0.2434,12,0,warning_days,unemployment
2010-05,-0.3524,12,0,warning_days,unemployment
2010-06,-0.3991,12,0,warning_days,unemployment
2010-07,-0.3991,12,0,warning_days,unemployment
2010-08,-0.4409,12,0,warning_days,unemployment
2010-09,-0.4442,12,0,warning_days,unemployment
2010-10,-0.5342,12,0,warning_days,unemployment
2010-11,-0.689,12,0,warning_days,unemployment
2010-12,-0.6911,12,0,warning_days,unemployment
2011-01,-0.5588,12,0,warning_days,unemployment
2011-02,-0.5422,12,0,warning_days,unemployment
2011-03,-0.2377,12,0,warning_days,unemployment
2011-04,-0.2527,12,0,warning_days,unemployment
2011-05,0.0386,12,0,warning_days,unemployment
2011-06,0.0158,12,0,warning_days,unemployment
2011-07,-0.0406,12,0,warning_days,unemployment
2011-08,-0.0788,12,0,warning_days,unemployment
2011-09,-0.1378,12,0,warning_days,unemployment
2011-10,-0.233,12,0,warning_days,unemployment
2011-11,-0.2347,12,0,warning_days,unemployment
2011-12,-0.2686,12,0,warning_days,unemployment
2012-01,-0.3212,12,0,warning_days,unemployment
2012-02,-0.3041,12,0,warning_days,unemployment
2012-03,-0.5696,12,0,warning_days,unemployment
2012-04,-0.6206,12,0,warning_days,unemployment
2012-05,-0.6109,12,0,warning_days,unemployment
2012-06,-0.6247,12,0,warning_days,unemployment
2012-07,-0.6534,12,0,warning_days,unemployment
2012-08,-0.5766,12,0,warning_days,unemployment
2012-09,-0.5436,12,0,warning_days,unemployment
2012-10,-0.4151,12,0,warning_days,unemployment
2012-11,-0.4286,12,0,warning_days,unemployment
2012-12,-0.266,12,0,warning_days,unemployment
2013-01,-0.3346,12,0,warning_days,unemployment
2013-02,-0.4697,12,0,warning_days,unemployment
2013-03,-0.4138,12,0,warning_days,unemployment
2013-04,-0.2831,12,0,warning_days,unemployment
2013-05,-0.202,12,0,warning_days,unemployment
2013-06,-0.241,12,0,warning_days,unemployment
2013-07,-0.2569,12,0,warning_days,unemployment
2013-08,-0.1845,12,0,warning_days,unemployment
2013-09,-0.0833,12,0,warning_days,unemployment
2013-10,-0.0033,12,0,warning_days,unemployment
2013-11,-0.0977,12,0,warning_days,unemployment
2013-12,-0.1558,12,0,warning_days,unemployment
2014-01,-0.1927,12,0,warning_days,unemployment
2014-02,-0.4236,12,0,warning_days,unemployment
2014-03,-0.4918,12,0,warning_days,unemployment
2014-04,-0.6321,12,0,warning_days,unemployment
2014-05,-0.6787,12,0,warning_days,unemployment
2014-06,-0.6815,12,0,warning_days,unemployment
2014-07,-0.673,12,0,warning_days,unemployment
2014-08,-0.6958,12,0,warning_days,unemployment
2014-09,-0.6486,12,0,warning_days,unemployment
2014-10,-0.6513,12,0,warning_days,unemployment
2014-11,-0.5183,12,0,warning_days,unemployment
2014-12,-0.3985,12,0,warning_days,unemployment
2015-01,-0.2295,12,0,warning_days,unemployment
2015-02,0.405,12,0,warning_days,unemployment
2015-03,0.3839,12,0,warning_days,unemployment
2015-04,0.3658,12,0,warning_days,unemployment
2015-05,0.3399,12,0,warning_days,unemployment
2015-06,0.3713,12,0,warning_days,unemployment
2015-07,0.2727,12,0,warning_days,unemployment
2015-08,0.1947,12,0,warning_days,unemployment
2015-09,-0.0779,12,0,warning_days,unemployment
2015-10,-0.0429,12,0,warning_days,unemployment
2015-11,0.1138,12,0,warning_days,unemployment
2015-12,0.1302,12,0,warning_days,unemployment
2016-01,0.1448,12,0,warning_days,unemployment
2016-02,0.1864,12,0,warning_days,unemployment
2016-03,0.1988,12,0,warning_days,unemployment
2016-04,0.1988,12,0,warning_days,unemployment
2016-05,0.2154,12,0,warning_days,unemployment
2016-06,0.2029,12,0,warning_days,unemployment
2016-07,0.2058,12,0,warning_days,unemployment
2016-08,0.2267,12,0,warning_days,unemployment
2016-09,0.4773,12,0,warning_days,unemployment
2016-10,0.4699,12,0,warning_days,unemployment
2016-11,0.4691,12,0,warning_days,unemployment
2016-12,0.4691,12,0,warning_days,unemployment
2017-01,0.5809,12,0,warning_days,unemployment
2017-02,-0.0229,12,0,warning_days,unemployment
2017-03,-0.1166,12,0,warning_days,unemployment
2017-04,-0.1298,12,0,warning_days,unemployment
2017-05,-0.1298,12,0,warning_days,unemployment
2017-06,-0.1317,12,0,warning_days,unemployment
2018-10,-0.2232,12,0,warning_days,unemployment
2018-11,-0.5204,12,0,warning_days,unemployment
2018-12,-0.541,12,0,warning_days,unemployment
2019-01,-0.5551,12,0,warning_days,unemployment
2019-02,-0.5454,12,0,warning_days,unemployment
2019-03,-0.5538,12,0,warning_days,unemployment
2019-04,-0.5518,12,0,warning_days,unemployment
2019-05,-0.5518,12,0,warning_days,unemployment
2019-06,-0.5788,12,0,warning_days,unemployment
2019-07,-0.6007,12,0,warning_days,unemployment
2019-08,-0.7224,12,0,warning_days,unemployment
2019-09,-0.6325,12,0,warning_days,unemployment
2019-10,-0.5144,12,0,warning_days,unemployment
2019-11,-0.3893,12,0,warning_days,unemployment
2019-12,-0.3893,12,0,warning_days,unemployment
2020-01,-0.3922,12,0,warning_days,unemployment
2020-02,-0.3948,12,0,warning_days,unemployment
2020-03,0.1181,12,0,warning_days,unemployment
2020-04,0.3448,12,0,warning_days,unemployment
2020-05,0.4627,12,0,warning_days,unemployment
2020-06,0.5738,12,0,warning_days,unemployment
2020-07,0.6247,12,0,warning_days,unemployment
2020-08,0.7179,12,0,warning_days,unemployment
2020-09,0.6542,12,0,warning_days,unemployment
2020-10,0.6111,12,0,warning_days,unemployment
2020-11,0.5992,12,0,warning_days,unemployment
2020-12,0.4823,12,0,warning_days,unemployment
2021-01,0.2459,12,0,warning_days,unemployment
2021-02,0.2135,12,0,warning_days,unemployment
2021-03,0.1885,12,0,warning_days,unemployment
2021-04,0.2113,12,0,warning_days,unemployment
2021-05,0.1792,12,0,warning_days,unemployment
2021-06,0.1751,12,0,warning_days,unemployment
2021-07,0.2791,12,0,warning_days,unemployment
2021-08,0.3138,12,0,warning_days,unemployment
2021-09,0.7359,12,0,warning_days,unemployment
2021-10,0.7326,12,0,warning_days,unemployment
2021-11,0.2641,12,0,warning_days,unemployment
2021-12,0.2958,12,0,warning_days,unemployment
2022-01,0.1103,12,0,warning_days,unemployment
2022-02,-0.2758,12,0,warning_days,unemployment
2022-03,-0.2876,12,0,warning_days,unemployment
2022-04,-0.27,12,0,warning_days,unemployment
2022-05,-0.2107,12,0,warning_days,unemployment
2022-06,-0.1209,12,0,warning_days,unemployment
2022-07,-0.1461,12,0,warning_days,unemployment
2022-08,-0.3068,12,0,warning_days,unemployment
2022-09,-0.3865,12,0,warning_days,unemployment
2022-10,-0.5501,12,0,warning_days,unemployment
2022-11,-0.6222,12,0,warning_days,unemployment
2022-12,-0.4861,12,0,warning_days,unemployment
2023-01,-0.2193,12,0,warning_days,unemployment
2023-02,-0.1405,12,0,warning_days,unemployment
2023-03,-0.1256,12,0,warning_days,unemployment
2023-04,-0.0949,12,0,warning_days,unemployment
2023-05,-0.0149,12,0,warning_days,unemployment
2023-06,0.017,12,0,warning_days,unemployment
2023-07,-0.0199,12,0,warning_days,unemployment
2023-08,0.1523,12,0,warning_days,unemployment
2023-09,0.2184,12,0,warning_days,unemployment
2023-10,0.3574,12,0,warning_days,unemployment
2023-11,0.4552,12,0,warning_days,unemployment
2023-12,0.4517,12,0,warning_days,unemployment
2024-01,0.1451,12,0,warning_days,unemployment
2024-02,0.1518,12,0,warning_days,unemployment
2024-03,0.093,12,0,warning_days,unemployment
2024-04,0.0485,12,0,warning_days,unemployment
2024-05,0.0126,12,0,warning_days,unemployment
2024-06,-0.0109,12,0,warning_days,unemployment
2024-07,0.0125,12,0,warning_days,unemployment
2024-08,-0.1676,12,0,warning_days,unemployment
2024-09,-0.2955,12,0,warning_days,unemployment
2024-10,-0.2243,12,0,warning_days,unemployment
2024-11,-0.2927,12,0,warning_days,unemployment
2024-12,0.0678,12,0,warning_days,unemployment
2025-01,0.3024,12,0,warning_days,unemployment
2025-02,0.3172,12,0,warning_days,unemployment
2025-03,0.3827,12,0,warning_days,unemployment
2025-04,0.4234,12,0,warning_days,unemployment
2025-05,0.4877,12,0,warning_days,unemployment
2025-06,0.5554,12,0,warning_days,unemployment
2025-07,0.4643,12,0,warning_days,unemployment
2025-08,0.3599,12,0,warning_days,unemployment
2025-09,0.1694,12,0,warning_days,unemployment
2025-10,0.1186,12,0,warning_days,unemployment
2025-11,0.1186,12,0,warning_days,unemployment
2025-12,0.1456,12,0,warning_days,unemployment
2026-01,0.2018,12,0,warning_days,unemployment
